algorithm,reward,iteration,value,time
algorithm_ksp,49,25,14.126987,236.203482
algorithm_ksp,49,26,14.148226,246.048340
algorithm_ksp,49,27,14.131942,255.905519
algorithm_ksp,49,28,14.188307,265.774185
algorithm_ksp,49,29,14.030052,275.587474
algorithm_ksp,49,30,14.179011,285.420003
algorithm_ksp,49,31,14.136640,295.246654
algorithm_13k,50,1,0.000000,0.000000
algorithm_13k,50,2,9.604634,0.332789
algorithm_13k,50,3,9.602356,0.588981
algorithm_13k,50,4,9.592349,0.878842
algorithm_13k,50,5,9.602356,1.250899
algorithm_13k,50,6,9.595652,1.591056
algorithm_13k,50,7,9.599648,1.869590
algorithm_13k,50,8,9.601298,2.180354
algorithm_13k,50,9,9.599259,2.470584
algorithm_13k,50,10,9.600706,2.752719
algorithm_13k,50,11,9.599558,3.038011
algorithm_13k,50,12,9.601680,3.345680
algorithm_13k,50,13,9.596921,3.637811
algorithm_13k,50,14,9.586516,3.966586
algorithm_13k,50,15,9.600335,4.265689
algorithm_13k,50,16,9.598682,4.588274
algorithm_13k,50,17,9.600480,4.896533
algorithm_13k,50,18,9.597758,5.199351
algorithm_13k,50,19,9.593753,5.495296
algorithm_13k,50,20,9.600366,5.793793
algorithm_13k,50,21,9.593005,6.090638
algorithm_13k,50,22,9.593719,6.415354
algorithm_13k,50,23,9.591507,6.719555
algorithm_13k,50,24,9.595338,7.026139
algorithm_13k,50,25,9.602018,7.311033
algorithm_13k,50,26,9.602356,7.611855
algorithm_13k,50,27,9.603418,7.914404
algorithm_13k,50,28,9.603232,8.224548
algorithm_13k,50,29,9.604079,8.516188
algorithm_13k,50,30,9.602532,8.827040
algorithm_13k,50,31,9.596225,9.132022
algorithm_lsp,50,1,0.000000,0.000000
algorithm_lsp,50,2,7.763239,0.580850
algorithm_lsp,50,3,7.677348,0.979294
algorithm_lsp,50,4,7.705342,1.373265
algorithm_lsp,50,5,8.806338,1.845486
algorithm_lsp,50,6,8.825219,2.279584
algorithm_lsp,50,7,8.822455,2.671398
algorithm_lsp,50,8,9.196743,3.068476
algorithm_lsp,50,9,9.197383,3.464297
algorithm_lsp,50,10,9.179447,3.860864
algorithm_lsp,50,11,9.659260,4.262275
algorithm_lsp,50,12,9.674726,4.664303
algorithm_lsp,50,13,9.628491,5.064777
algorithm_lsp,50,14,9.375849,5.461506
algorithm_lsp,50,15,9.385894,5.857913
algorithm_lsp,50,16,9.405525,6.258384
algorithm_lsp,50,17,9.252099,6.656408
algorithm_lsp,50,18,9.166930,7.054255
algorithm_lsp,50,19,9.219924,7.453961
algorithm_lsp,50,20,9.936664,7.852232
algorithm_lsp,50,21,9.950781,8.249892
algorithm_lsp,50,22,9.918762,8.648406
algorithm_lsp,50,23,9.804216,9.050632
algorithm_lsp,50,24,9.790195,9.458670
algorithm_lsp,50,25,9.753552,9.871749
algorithm_lsp,50,26,8.931926,10.267192
algorithm_lsp,50,27,8.982368,10.670236
algorithm_lsp,50,28,8.943675,11.066766
algorithm_lsp,50,29,9.301406,11.469370
algorithm_lsp,50,30,9.301348,11.860758
algorithm_lsp,50,31,9.310256,12.262199
algorithm_ksp,50,1,0.000000,0.000000
algorithm_ksp,50,2,9.596415,9.598862
algorithm_ksp,50,3,9.595438,19.090084
algorithm_ksp,50,4,9.583427,28.576918
algorithm_ksp,50,5,9.592185,37.745333
algorithm_ksp,50,6,9.587190,46.902872
algorithm_ksp,50,7,9.591335,56.079445
algorithm_ksp,50,8,9.598223,65.264166
algorithm_ksp,50,9,9.583819,74.423892
algorithm_ksp,50,10,9.591326,83.569456
algorithm_ksp,50,11,9.594920,92.719552
algorithm_ksp,50,12,9.576216,102.039673
algorithm_ksp,50,13,9.598469,111.206779
algorithm_ksp,50,14,9.586009,120.381603
algorithm_ksp,50,15,9.589961,129.535652
algorithm_ksp,50,16,9.589254,138.676359
algorithm_ksp,50,17,9.596737,148.057535
algorithm_ksp,50,18,9.602356,157.461604
algorithm_ksp,50,19,9.597827,166.852788
algorithm_ksp,50,20,9.595951,176.225734
algorithm_ksp,50,21,9.594566,185.669879
algorithm_ksp,50,22,9.587755,195.103608
algorithm_ksp,50,23,9.579770,204.503707
algorithm_ksp,50,24,9.583824,213.938886
algorithm_ksp,50,25,9.593740,223.494305
algorithm_ksp,50,26,9.590055,232.876258
algorithm_ksp,50,27,9.576906,242.230543
algorithm_ksp,50,28,9.597907,251.669968
algorithm_ksp,50,29,9.598845,261.011177
algorithm_ksp,50,30,9.591136,270.423797
algorithm_ksp,50,31,9.586248,279.827382
algorithm_13k,51,1,0.000000,0.000000
algorithm_13k,51,2,-4.139985,0.465641
algorithm_13k,51,3,-4.571659,0.865515
algorithm_13k,51,4,-4.827797,1.191055
algorithm_13k,51,5,-5.266545,1.563803
algorithm_13k,51,6,-4.307903,1.980248
algorithm_13k,51,7,-4.749720,2.465354
algorithm_13k,51,8,-4.306784,2.947954
algorithm_13k,51,9,-4.279595,3.521740
algorithm_13k,51,10,-3.992024,4.049636
algorithm_13k,51,11,-3.886510,4.617178
algorithm_13k,51,12,-4.314835,5.217225
algorithm_13k,51,13,-4.171176,5.860233
algorithm_13k,51,14,-3.460566,6.506931
algorithm_13k,51,15,-4.449764,7.159848
algorithm_13k,51,16,-4.034430,7.855948
algorithm_13k,51,17,-3.785345,8.562879
algorithm_13k,51,18,-4.500261,9.315244
algorithm_13k,51,19,-4.271236,10.091819
algorithm_13k,51,20,-3.942864,10.876144
algorithm_13k,51,21,-3.435368,11.700005
algorithm_13k,51,22,-3.598606,12.521253
algorithm_13k,51,23,-2.981522,13.373115
algorithm_13k,51,24,-3.030837,14.278070
algorithm_13k,51,25,-3.256216,15.216075
algorithm_13k,51,26,-3.602562,16.158130
algorithm_13k,51,27,-4.010078,17.141445
algorithm_13k,51,28,-2.905516,18.138783
algorithm_13k,51,29,-3.766612,19.121270
algorithm_13k,51,30,-3.844301,20.116085
algorithm_13k,51,31,-3.273386,21.179775
algorithm_lsp,51,1,0.000000,0.000000
algorithm_lsp,51,2,-5.604141,0.603616
algorithm_lsp,51,3,-5.558569,0.996702
algorithm_lsp,51,4,-5.496333,1.395264
algorithm_lsp,51,5,-4.369775,1.835453
algorithm_lsp,51,6,-4.291371,2.289941
algorithm_lsp,51,7,-4.375974,2.685936
algorithm_lsp,51,8,-4.662047,3.087764
algorithm_lsp,51,9,-4.495548,3.488838
algorithm_lsp,51,10,-4.654640,3.894114
algorithm_lsp,51,11,-4.916683,4.301700
algorithm_lsp,51,12,-5.108623,4.695758
algorithm_lsp,51,13,-4.999063,5.089895
algorithm_lsp,51,14,-5.154638,5.489945
algorithm_lsp,51,15,-5.113958,5.896222
algorithm_lsp,51,16,-5.152089,6.285992
algorithm_lsp,51,17,-4.696050,6.678430
algorithm_lsp,51,18,-4.898302,7.073685
algorithm_lsp,51,19,-5.017642,7.474858
algorithm_lsp,51,20,-4.598844,7.873889
algorithm_lsp,51,21,-4.661541,8.268625
algorithm_lsp,51,22,-4.531860,8.672439
algorithm_lsp,51,23,-5.494550,9.072760
algorithm_lsp,51,24,-5.426273,9.471547
algorithm_lsp,51,25,-5.347492,9.876616
algorithm_lsp,51,26,-4.106217,10.283151
algorithm_lsp,51,27,-3.960996,10.683586
algorithm_lsp,51,28,-4.068984,11.084613
algorithm_lsp,51,29,-5.390780,11.480257
algorithm_lsp,51,30,-5.527150,11.876167
algorithm_lsp,51,31,-5.442100,12.275095
algorithm_ksp,51,1,0.000000,0.000000
algorithm_ksp,51,2,-5.808734,8.840919
algorithm_ksp,51,3,-6.714032,17.517086
algorithm_ksp,51,4,-6.800800,26.062029
algorithm_ksp,51,5,-6.928619,34.751279
algorithm_ksp,51,6,-6.768675,43.456479
algorithm_ksp,51,7,-6.806633,52.102236
algorithm_ksp,51,8,-6.904723,60.775189
algorithm_ksp,51,9,-6.855121,69.452936
algorithm_ksp,51,10,-6.840774,78.140240
algorithm_ksp,51,11,-6.863247,86.805326
algorithm_ksp,51,12,-6.830871,95.466780
algorithm_ksp,51,13,-6.880678,104.141617
algorithm_ksp,51,14,-6.895212,112.825477
algorithm_ksp,51,15,-6.856302,121.495648
algorithm_ksp,51,16,-6.894827,130.179086
algorithm_ksp,51,17,-6.882155,138.833517
algorithm_ksp,51,18,-6.834442,147.506368
algorithm_ksp,51,19,-6.900523,156.153023
algorithm_ksp,51,20,-6.856741,164.841795
algorithm_ksp,51,21,-6.878835,173.416721
algorithm_ksp,51,22,-6.882477,182.062063
algorithm_ksp,51,23,-6.853083,190.686382
algorithm_ksp,51,24,-6.887621,199.349490
algorithm_ksp,51,25,-6.903239,208.021925
algorithm_ksp,51,26,-6.825252,216.681955
algorithm_ksp,51,27,-6.811854,225.337941
algorithm_ksp,51,28,-6.873990,233.983543
algorithm_ksp,51,29,-6.913915,242.645869
algorithm_ksp,51,30,-6.867938,251.314165
algorithm_ksp,51,31,-6.779213,259.973539
algorithm_13k,52,1,0.000000,0.000000
algorithm_13k,52,2,-12.154923,0.332753
algorithm_13k,52,3,-14.515319,0.630768
algorithm_13k,52,4,-13.411013,0.976077
algorithm_13k,52,5,-11.479316,1.481870
algorithm_13k,52,6,-14.120143,1.937454
algorithm_13k,52,7,-12.265785,2.401643
algorithm_13k,52,8,-12.435742,2.929889
algorithm_13k,52,9,-12.810972,3.471013
algorithm_13k,52,10,-12.220604,4.012116
algorithm_13k,52,11,-11.230158,4.644659
algorithm_13k,52,12,-11.651349,5.244649
algorithm_13k,52,13,-10.381854,5.887163
algorithm_13k,52,14,-11.732214,6.534872
algorithm_13k,52,15,-11.389057,7.212440
algorithm_13k,52,16,-13.832069,7.876243
algorithm_13k,52,17,-11.851747,8.585138
algorithm_13k,52,18,-11.812444,9.359295
algorithm_13k,52,19,-11.952880,10.117326
algorithm_13k,52,20,-11.426451,10.930645
algorithm_13k,52,21,-12.019323,11.780392
algorithm_13k,52,22,-10.584508,12.625579
algorithm_13k,52,23,-11.889779,13.529098
algorithm_13k,52,24,-11.681749,14.435443
algorithm_13k,52,25,-12.526141,15.381176
algorithm_13k,52,26,-12.867265,16.327256
algorithm_13k,52,27,-12.162104,17.322271
algorithm_13k,52,28,-12.889471,18.347896
algorithm_13k,52,29,-11.809183,19.388502
algorithm_13k,52,30,-10.465889,20.396526
algorithm_13k,52,31,-11.876832,21.460129
algorithm_lsp,52,1,0.000000,0.000000
algorithm_lsp,52,2,-15.986670,0.693884
algorithm_lsp,52,3,-15.512316,1.207612
algorithm_lsp,52,4,-15.288933,1.609543
algorithm_lsp,52,5,-13.805726,2.014310
algorithm_lsp,52,6,-13.966157,2.407602
algorithm_lsp,52,7,-14.110002,2.815169
algorithm_lsp,52,8,-14.750431,3.213133
algorithm_lsp,52,9,-14.828069,3.607543
algorithm_lsp,52,10,-14.618908,4.002878
algorithm_lsp,52,11,-18.822115,4.406060
algorithm_lsp,52,12,-18.505199,4.802004
algorithm_lsp,52,13,-18.367390,5.206942
algorithm_lsp,52,14,-17.692748,5.606644
algorithm_lsp,52,15,-17.836702,6.008125
algorithm_lsp,52,16,-17.662834,6.413176
algorithm_lsp,52,17,-16.232877,6.805686
algorithm_lsp,52,18,-15.852542,7.202433
algorithm_lsp,52,19,-16.095977,7.603900
algorithm_lsp,52,20,-16.290971,7.998837
algorithm_lsp,52,21,-16.307825,8.399745
algorithm_lsp,52,22,-16.273763,8.796459
algorithm_lsp,52,23,-16.232057,9.195428
algorithm_lsp,52,24,-16.195517,9.596376
algorithm_lsp,52,25,-16.311336,9.996744
algorithm_lsp,52,26,-15.941177,10.383728
algorithm_lsp,52,27,-16.155692,10.793286
algorithm_lsp,52,28,-15.946513,11.182127
algorithm_lsp,52,29,-16.177250,11.586301
algorithm_lsp,52,30,-16.216063,11.982275
algorithm_lsp,52,31,-16.095457,12.380852
algorithm_ksp,52,1,0.000000,0.000000
algorithm_ksp,52,2,-16.341936,9.010399
algorithm_ksp,52,3,-16.492488,18.013805
algorithm_ksp,52,4,-16.328392,26.997273
algorithm_ksp,52,5,-16.290314,35.987688
algorithm_ksp,52,6,-16.376911,44.963412
algorithm_ksp,52,7,-16.240147,53.947781
algorithm_ksp,52,8,-16.343041,62.943792
algorithm_ksp,52,9,-16.284884,71.949596
algorithm_ksp,52,10,-16.315158,80.896266
algorithm_ksp,52,11,-16.390843,89.835187
algorithm_ksp,52,12,-16.443383,99.010586
algorithm_ksp,52,13,-16.398567,107.974865
algorithm_ksp,52,14,-16.166009,116.975606
algorithm_ksp,52,15,-16.231275,125.858011
algorithm_ksp,52,16,-16.513434,134.827346
algorithm_ksp,52,17,-16.291412,143.827684
algorithm_ksp,52,18,-16.260086,152.768582
algorithm_ksp,52,19,-15.992925,161.721503
algorithm_ksp,52,20,-16.233615,170.712876
algorithm_ksp,52,21,-16.361873,179.609404
algorithm_ksp,52,22,-16.329751,188.634190
algorithm_ksp,52,23,-16.384752,197.594444
algorithm_ksp,52,24,-16.408507,206.567632
algorithm_ksp,52,25,-16.434528,215.553324
algorithm_ksp,52,26,-16.355590,224.476159
algorithm_ksp,52,27,-16.413520,233.419565
algorithm_ksp,52,28,-16.391650,242.388790
algorithm_ksp,52,29,-16.144426,251.352626
algorithm_ksp,52,30,-16.424203,260.332892
algorithm_ksp,52,31,-16.368058,269.290903
algorithm_13k,53,1,0.000000,0.000000
algorithm_13k,53,2,-17.068947,0.342683
algorithm_13k,53,3,-16.980848,0.678012
algorithm_13k,53,4,-14.243295,1.016511
algorithm_13k,53,5,-14.018113,1.390960
algorithm_13k,53,6,-13.722170,1.797317
algorithm_13k,53,7,-13.671429,2.294092
algorithm_13k,53,8,-12.966503,2.895489
algorithm_13k,53,9,-13.003742,3.432982
algorithm_13k,53,10,-14.206619,3.916863
algorithm_13k,53,11,-13.550207,4.493901
algorithm_13k,53,12,-13.601925,5.066661
algorithm_13k,53,13,-13.892339,5.691267
algorithm_13k,53,14,-14.720474,6.330264
algorithm_13k,53,15,-13.795588,6.979118
algorithm_13k,53,16,-14.785776,7.650960
algorithm_13k,53,17,-14.819658,8.362785
algorithm_13k,53,18,-13.842650,9.062006
algorithm_13k,53,19,-14.835553,9.761357
algorithm_13k,53,20,-13.492576,10.518932
algorithm_13k,53,21,-14.110595,11.313245
algorithm_13k,53,22,-13.683987,12.113949
algorithm_13k,53,23,-12.528685,12.942983
algorithm_13k,53,24,-13.826146,13.845485
algorithm_13k,53,25,-13.424628,14.779374
algorithm_13k,53,26,-14.674332,15.665368
algorithm_13k,53,27,-14.269183,16.579781
algorithm_13k,53,28,-14.864167,17.567464
algorithm_13k,53,29,-13.779418,18.584862
algorithm_13k,53,30,-13.457633,19.601182
algorithm_13k,53,31,-13.047499,20.598231
algorithm_lsp,53,1,0.000000,0.000000
algorithm_lsp,53,2,-19.886419,0.588325
algorithm_lsp,53,3,-19.730586,0.979283
algorithm_lsp,53,4,-19.843497,1.372668
algorithm_lsp,53,5,-16.523460,1.793803
algorithm_lsp,53,6,-16.835050,2.193959
algorithm_lsp,53,7,-16.501819,2.590679
algorithm_lsp,53,8,-18.874788,2.988900
algorithm_lsp,53,9,-18.506490,3.390123
algorithm_lsp,53,10,-18.750420,3.782131
algorithm_lsp,53,11,-19.097408,4.181831
algorithm_lsp,53,12,-18.681537,4.571186
algorithm_lsp,53,13,-18.767317,4.963103
algorithm_lsp,53,14,-20.496384,5.361370
algorithm_lsp,53,15,-20.333125,5.760692
algorithm_lsp,53,16,-20.292440,6.158103
algorithm_lsp,53,17,-18.142519,6.561570
algorithm_lsp,53,18,-18.080716,6.962718
algorithm_lsp,53,19,-18.089781,7.372441
algorithm_lsp,53,20,-16.694020,7.768088
algorithm_lsp,53,21,-16.998227,8.172316
algorithm_lsp,53,22,-16.980801,8.566308
algorithm_lsp,53,23,-18.531839,8.961092
algorithm_lsp,53,24,-18.489086,9.354349
algorithm_lsp,53,25,-18.421914,9.757793
algorithm_lsp,53,26,-16.707262,10.176530
algorithm_lsp,53,27,-17.023172,10.582142
algorithm_lsp,53,28,-17.134960,10.982478
algorithm_lsp,53,29,-18.767394,11.380354
algorithm_lsp,53,30,-18.670769,11.772860
algorithm_lsp,53,31,-18.522656,12.168722
algorithm_ksp,53,1,0.000000,0.000000
algorithm_ksp,53,2,-18.499145,9.571446
algorithm_ksp,53,3,-19.485517,18.978995
algorithm_ksp,53,4,-19.943465,28.335620
algorithm_ksp,53,5,-19.903050,37.711956
algorithm_ksp,53,6,-19.706636,47.104609
algorithm_ksp,53,7,-19.445340,56.455779
algorithm_ksp,53,8,-19.855353,65.807189
algorithm_ksp,53,9,-19.578705,75.135032
algorithm_ksp,53,10,-19.625647,84.503633
algorithm_ksp,53,11,-19.434618,93.849395
algorithm_ksp,53,12,-19.690112,103.104613
algorithm_ksp,53,13,-19.690223,112.464587
algorithm_ksp,53,14,-19.314494,121.820831
algorithm_ksp,53,15,-19.512757,131.193155
algorithm_ksp,53,16,-19.848414,140.527021
algorithm_ksp,53,17,-19.607235,149.903532
algorithm_ksp,53,18,-19.385737,159.288199
algorithm_ksp,53,19,-19.526131,168.687260
algorithm_ksp,53,20,-19.501948,178.050205
algorithm_ksp,53,21,-19.460014,187.400802
algorithm_ksp,53,22,-19.506521,196.788176
algorithm_ksp,53,23,-19.389201,206.101226
algorithm_ksp,53,24,-19.637217,215.246015
algorithm_ksp,53,25,-19.545177,224.480137
algorithm_ksp,53,26,-19.324616,233.576465
algorithm_ksp,53,27,-19.843963,242.754485
algorithm_ksp,53,28,-19.415103,252.215256
algorithm_ksp,53,29,-19.657750,261.646743
algorithm_ksp,53,30,-19.713655,271.024702
algorithm_ksp,53,31,-19.509806,280.372737
algorithm_13k,54,1,0.000000,0.000000
algorithm_13k,54,2,11.166240,0.319195
algorithm_13k,54,3,11.148562,0.578779
algorithm_13k,54,4,11.140864,0.831014
algorithm_13k,54,5,11.151716,1.098088
algorithm_13k,54,6,11.145538,1.464102
algorithm_13k,54,7,11.169872,1.840859
algorithm_13k,54,8,11.128501,2.144129
algorithm_13k,54,9,11.158651,2.404108
algorithm_13k,54,10,11.148145,2.695845
algorithm_13k,54,11,11.168821,2.964768
algorithm_13k,54,12,11.169387,3.243703
algorithm_13k,54,13,11.137473,3.509001
algorithm_13k,54,14,11.163815,3.813460
algorithm_13k,54,15,11.122963,4.096908
algorithm_13k,54,16,11.126172,4.360638
algorithm_13k,54,17,11.160221,4.620470
algorithm_13k,54,18,11.157215,4.911098
algorithm_13k,54,19,11.125662,5.211023
algorithm_13k,54,20,11.123038,5.499504
algorithm_13k,54,21,11.120522,5.795857
algorithm_13k,54,22,11.141060,6.070464
algorithm_13k,54,23,11.110529,6.374704
algorithm_13k,54,24,11.132690,6.675826
algorithm_13k,54,25,11.144697,6.965603
algorithm_13k,54,26,11.152552,7.243071
algorithm_13k,54,27,11.136138,7.539416
algorithm_13k,54,28,11.127757,7.822637
algorithm_13k,54,29,11.125348,8.110718
algorithm_13k,54,30,11.158102,8.411005
algorithm_13k,54,31,11.169387,8.702432
algorithm_lsp,54,1,0.000000,0.000000
algorithm_lsp,54,2,10.391680,0.561119
algorithm_lsp,54,3,10.469589,0.951144
algorithm_lsp,54,4,10.463589,1.338036
algorithm_lsp,54,5,10.935052,1.749526
algorithm_lsp,54,6,10.940293,2.156792
algorithm_lsp,54,7,10.943683,2.562143
algorithm_lsp,54,8,10.704913,2.964532
algorithm_lsp,54,9,10.731221,3.364145
algorithm_lsp,54,10,10.741516,3.760477
algorithm_lsp,54,11,10.620462,4.159477
algorithm_lsp,54,12,10.628079,4.555710
algorithm_lsp,54,13,10.667234,4.957476
algorithm_lsp,54,14,9.352327,5.358464
algorithm_lsp,54,15,9.423525,5.764483
algorithm_lsp,54,16,9.421452,6.162349
algorithm_lsp,54,17,10.287093,6.572992
algorithm_lsp,54,18,10.297785,6.972991
algorithm_lsp,54,19,10.362145,7.372159
algorithm_lsp,54,20,10.253087,7.771802
algorithm_lsp,54,21,10.264832,8.167733
algorithm_lsp,54,22,10.254359,8.564728
algorithm_lsp,54,23,9.765905,8.964119
algorithm_lsp,54,24,9.757758,9.360349
algorithm_lsp,54,25,9.777881,9.758475
algorithm_lsp,54,26,10.695103,10.157104
algorithm_lsp,54,27,10.687430,10.571669
algorithm_lsp,54,28,10.680828,10.962097
algorithm_lsp,54,29,10.932871,11.362567
algorithm_lsp,54,30,10.933235,11.762257
algorithm_lsp,54,31,10.927910,12.155978
algorithm_ksp,54,1,0.000000,0.000000
algorithm_ksp,54,2,11.141476,9.008960
algorithm_ksp,54,3,10.997862,18.009217
algorithm_ksp,54,4,11.130379,27.051142
algorithm_ksp,54,5,11.159148,35.995098
algorithm_ksp,54,6,11.132041,45.026731
algorithm_ksp,54,7,11.121071,53.969125
algorithm_ksp,54,8,11.131823,63.016041
algorithm_ksp,54,9,11.048758,72.047397
algorithm_ksp,54,10,11.142235,81.105390
algorithm_ksp,54,11,10.994237,90.098315
algorithm_ksp,54,12,11.066234,99.145613
algorithm_ksp,54,13,11.080006,108.135882
algorithm_ksp,54,14,11.155405,117.154347
algorithm_ksp,54,15,11.137713,126.167868
algorithm_ksp,54,16,11.120478,135.137875
algorithm_ksp,54,17,11.103215,144.166136
algorithm_ksp,54,18,11.088515,153.201495
algorithm_ksp,54,19,11.131317,162.234103
algorithm_ksp,54,20,11.114869,171.276808
algorithm_ksp,54,21,11.130395,180.274592
algorithm_ksp,54,22,11.115698,189.275519
algorithm_ksp,54,23,11.113090,198.314062
algorithm_ksp,54,24,11.153229,207.315308
algorithm_ksp,54,25,11.137611,216.241055
algorithm_ksp,54,26,11.142611,225.211512
algorithm_ksp,54,27,11.124032,234.132936
algorithm_ksp,54,28,11.109007,243.105686
algorithm_ksp,54,29,11.155103,252.098677
algorithm_ksp,54,30,11.121804,261.061806
algorithm_ksp,54,31,11.088939,270.038716
algorithm_13k,55,1,0.000000,0.000000
algorithm_13k,55,2,1.682093,0.343410
algorithm_13k,55,3,1.808810,0.616585
algorithm_13k,55,4,1.790191,0.901596
algorithm_13k,55,5,1.847418,1.388637
algorithm_13k,55,6,1.987784,1.782676
algorithm_13k,55,7,1.823800,2.128467
algorithm_13k,55,8,2.224940,2.505460
algorithm_13k,55,9,2.018026,2.970036
algorithm_13k,55,10,2.079663,3.423002
algorithm_13k,55,11,2.126320,3.879850
algorithm_13k,55,12,2.052083,4.330509
algorithm_13k,55,13,2.251033,4.811954
algorithm_13k,55,14,2.057162,5.291708
algorithm_13k,55,15,2.114400,5.789682
algorithm_13k,55,16,2.139629,6.364608
algorithm_13k,55,17,2.465162,6.899751
algorithm_13k,55,18,2.278460,7.475122
algorithm_13k,55,19,2.155603,8.085276
algorithm_13k,55,20,2.167244,8.743563
algorithm_13k,55,21,2.059024,9.343509
algorithm_13k,55,22,2.274357,9.987157
algorithm_13k,55,23,2.087370,10.648360
algorithm_13k,55,24,2.194307,11.316443
algorithm_13k,55,25,2.258528,11.953855
algorithm_13k,55,26,2.217832,12.614363
algorithm_13k,55,27,2.146776,13.298734
algorithm_13k,55,28,2.187589,14.000697
algorithm_13k,55,29,2.094211,14.732109
algorithm_13k,55,30,2.100289,15.430667
algorithm_13k,55,31,2.146802,16.129773
algorithm_lsp,55,1,0.000000,0.000000
algorithm_lsp,55,2,1.764449,0.590642
algorithm_lsp,55,3,1.773112,0.989414
algorithm_lsp,55,4,1.757486,1.382384
algorithm_lsp,55,5,1.870702,1.780740
algorithm_lsp,55,6,1.834630,2.250522
algorithm_lsp,55,7,1.890128,2.686413
algorithm_lsp,55,8,1.964106,3.079489
algorithm_lsp,55,9,1.913694,3.470980
algorithm_lsp,55,10,1.891036,3.866826
algorithm_lsp,55,11,2.376625,4.261329
algorithm_lsp,55,12,2.384698,4.652269
algorithm_lsp,55,13,2.389883,5.050030
algorithm_lsp,55,14,1.697094,5.446380
algorithm_lsp,55,15,1.737342,5.842902
algorithm_lsp,55,16,1.695884,6.236828
algorithm_lsp,55,17,2.215309,6.623338
algorithm_lsp,55,18,2.192932,7.016478
algorithm_lsp,55,19,2.252283,7.410174
algorithm_lsp,55,20,1.933862,7.814460
algorithm_lsp,55,21,1.863925,8.213962
algorithm_lsp,55,22,1.923949,8.609301
algorithm_lsp,55,23,1.949718,8.999933
algorithm_lsp,55,24,1.987274,9.394521
algorithm_lsp,55,25,1.980028,9.797247
algorithm_lsp,55,26,1.908336,10.204330
algorithm_lsp,55,27,1.953556,10.609498
algorithm_lsp,55,28,1.901562,11.020269
algorithm_lsp,55,29,1.928121,11.420809
algorithm_lsp,55,30,1.897604,11.817773
algorithm_lsp,55,31,1.882564,12.223636
algorithm_ksp,55,1,0.000000,0.000000
algorithm_ksp,55,2,1.671406,9.727835
algorithm_ksp,55,3,1.672085,19.324091
algorithm_ksp,55,4,1.678599,28.863518
algorithm_ksp,55,5,1.614650,38.440428
algorithm_ksp,55,6,1.682385,47.923236
algorithm_ksp,55,7,1.665392,57.447713
algorithm_ksp,55,8,1.673035,66.966801
algorithm_ksp,55,9,1.684950,76.642665
algorithm_ksp,55,10,1.684930,86.194771
algorithm_ksp,55,11,1.682494,95.698239
algorithm_ksp,55,12,1.599547,105.278157
algorithm_ksp,55,13,1.685891,114.862269
algorithm_ksp,55,14,1.652538,124.471738
algorithm_ksp,55,15,1.673827,134.058808
algorithm_ksp,55,16,1.659704,143.637017
algorithm_ksp,55,17,1.689696,153.198099
algorithm_ksp,55,18,1.806704,162.741166
algorithm_ksp,55,19,1.683617,172.257543
algorithm_ksp,55,20,1.555424,181.782324
algorithm_ksp,55,21,1.680169,191.321239
algorithm_ksp,55,22,1.680127,200.874221
algorithm_ksp,55,23,1.688557,210.627869
algorithm_ksp,55,24,1.682469,220.212925
algorithm_ksp,55,25,1.681115,229.794073
algorithm_ksp,55,26,1.680669,239.353433
algorithm_ksp,55,27,1.767669,248.936729
algorithm_ksp,55,28,1.688917,258.394747
algorithm_ksp,55,29,1.515260,267.959074
algorithm_ksp,55,30,1.685463,277.543698
algorithm_ksp,55,31,1.678110,287.136427
algorithm_13k,56,1,0.000000,0.000000
algorithm_13k,56,2,5.832819,0.326498
algorithm_13k,56,3,5.819204,0.588056
algorithm_13k,56,4,5.829850,0.849560
algorithm_13k,56,5,5.847826,1.137794
algorithm_13k,56,6,5.789323,1.438016
algorithm_13k,56,7,5.826783,1.742656
algorithm_13k,56,8,5.826540,2.030135
algorithm_13k,56,9,5.836978,2.358569
algorithm_13k,56,10,5.817875,2.785431
algorithm_13k,56,11,5.795259,3.247629
algorithm_13k,56,12,5.810286,3.564066
algorithm_13k,56,13,5.815927,3.889240
algorithm_13k,56,14,5.823985,4.228146
algorithm_13k,56,15,5.840119,4.573066
algorithm_13k,56,16,5.822828,4.885547
algorithm_13k,56,17,5.812293,5.230169
algorithm_13k,56,18,5.825091,5.549444
algorithm_13k,56,19,5.791984,5.889895
algorithm_13k,56,20,5.820339,6.237196
algorithm_13k,56,21,5.830176,6.573980
algorithm_13k,56,22,5.809023,6.916212
algorithm_13k,56,23,5.847826,7.263865
algorithm_13k,56,24,5.840479,7.636278
algorithm_13k,56,25,5.833184,8.003814
algorithm_13k,56,26,5.806810,8.376420
algorithm_13k,56,27,5.834537,8.747862
algorithm_13k,56,28,5.806164,9.097859
algorithm_13k,56,29,5.820454,9.487469
algorithm_13k,56,30,5.808284,9.895364
algorithm_13k,56,31,5.800954,10.281777
algorithm_lsp,56,1,0.000000,0.000000
algorithm_lsp,56,2,5.382568,0.579381
algorithm_lsp,56,3,5.391799,0.976486
algorithm_lsp,56,4,5.367589,1.371435
algorithm_lsp,56,5,5.043989,1.800572
algorithm_lsp,56,6,5.053798,2.198350
algorithm_lsp,56,7,5.039389,2.593328
algorithm_lsp,56,8,5.574443,2.995549
algorithm_lsp,56,9,5.511976,3.389768
