algorithm,reward,iteration,value,time
algorithm_ksp,44,25,-3.304118,136.706220
algorithm_ksp,44,26,-3.096940,142.411640
algorithm_ksp,44,27,-3.116285,148.125965
algorithm_ksp,44,28,-3.298600,153.833534
algorithm_ksp,44,29,-3.255963,159.528103
algorithm_ksp,44,30,-3.337552,165.213324
algorithm_ksp,44,31,-3.246410,170.974333
algorithm_13kx,44,1,0.000000,0.000000
algorithm_13kx,44,2,-3.012710,0.141971
algorithm_13kx,44,3,-2.998082,0.295681
algorithm_13kx,44,4,-3.026935,0.436781
algorithm_13kx,44,5,-3.006996,0.588572
algorithm_13kx,44,6,-2.989134,0.739556
algorithm_13kx,44,7,-3.037280,0.893393
algorithm_13kx,44,8,-2.978722,1.054502
algorithm_13kx,44,9,-2.978722,1.486033
algorithm_13kx,44,10,-2.998013,1.647246
algorithm_13kx,44,11,-3.068525,1.806300
algorithm_13kx,44,12,-2.978722,1.965451
algorithm_13kx,44,13,-3.051709,2.129226
algorithm_13kx,44,14,-3.062407,2.298884
algorithm_13kx,44,15,-3.012483,2.467402
algorithm_13kx,44,16,-2.987417,2.636745
algorithm_13kx,44,17,-2.978722,2.804906
algorithm_13kx,44,18,-2.978722,2.985888
algorithm_13kx,44,19,-3.004358,3.156306
algorithm_13kx,44,20,-3.026958,3.344128
algorithm_13kx,44,21,-3.036230,3.523096
algorithm_13kx,44,22,-3.015013,3.702845
algorithm_13kx,44,23,-3.040639,3.880586
algorithm_13kx,44,24,-2.999893,4.112276
algorithm_13kx,44,25,-3.037582,4.286243
algorithm_13kx,44,26,-3.011445,4.465071
algorithm_13kx,44,27,-3.024394,4.636600
algorithm_13kx,44,28,-2.992926,4.821207
algorithm_13kx,44,29,-3.000965,5.006603
algorithm_13kx,44,30,-3.052014,5.191357
algorithm_13kx,44,31,-3.020086,5.447036
algorithm_13kx,44,32,-2.988430,5.644528
algorithm_13kx,44,33,-2.997702,5.837385
algorithm_13kx,44,34,-3.002154,6.031121
algorithm_13kx,44,35,-2.993801,6.225162
algorithm_13kx,44,36,-2.981693,6.429495
algorithm_13kx,44,37,-3.056889,6.630158
algorithm_13kx,44,38,-2.978722,6.832474
algorithm_13kx,44,39,-3.099092,7.047507
algorithm_13kx,44,40,-3.011946,7.306982
algorithm_13kx,44,41,-2.997523,7.520828
algorithm_13kx,44,42,-3.021178,7.734233
algorithm_13kx,44,43,-3.002891,7.947707
algorithm_13kx,44,44,-2.998267,8.165199
algorithm_13kx,44,45,-3.053031,8.621334
algorithm_13kx,44,46,-2.993232,8.840903
algorithm_13kx,44,47,-3.015000,9.068179
algorithm_13kx,44,48,-2.978722,9.290889
algorithm_13kx,44,49,-3.071561,9.517889
algorithm_13kx,44,50,-2.978722,9.741686
algorithm_13kx,44,51,-3.062638,9.970978
algorithm_13kx,44,52,-2.988329,10.202110
algorithm_13kx,44,53,-2.978722,10.432232
algorithm_13kx,44,54,-2.978722,10.666352
algorithm_13kx,44,55,-3.024612,10.910811
algorithm_13kx,44,56,-3.009613,11.215705
algorithm_13kx,44,57,-2.978722,11.468962
algorithm_13kx,44,58,-2.994725,11.718043
algorithm_13kx,44,59,-2.991857,11.970035
algorithm_13kx,44,60,-3.028204,12.235237
algorithm_13kx,44,61,-3.002951,12.511740
algorithm_13kx,44,62,-2.997935,12.783574
algorithm_13kx,44,63,-2.978722,13.059805
algorithm_13kx,44,64,-2.978722,13.334794
algorithm_13kx,44,65,-3.042514,13.618549
algorithm_13kx,44,66,-3.031329,13.913414
algorithm_13kx,44,67,-3.078769,14.201749
algorithm_13kx,44,68,-3.018277,14.485772
algorithm_13kx,44,69,-2.978722,14.764820
algorithm_13kx,44,70,-2.977138,15.068084
algorithm_13kx,44,71,-2.994833,15.369899
algorithm_13kx,44,72,-3.001380,15.680272
algorithm_13kx,44,73,-3.036591,15.997255
algorithm_13kx,44,74,-2.987021,16.392913
algorithm_13kx,44,75,-2.968810,16.728183
algorithm_13kx,44,76,-3.064738,17.076445
algorithm_13kx,44,77,-3.007654,17.419222
algorithm_13kx,44,78,-2.870829,17.842719
algorithm_13kx,44,79,-3.000324,18.295609
algorithm_13kx,44,80,-2.956636,18.731242
algorithm_13kx,44,81,-2.962601,19.483332
algorithm_13kx,44,82,-2.945129,19.986471
algorithm_13kx,44,83,-3.011522,20.446505
algorithm_13kx,44,84,-2.980417,20.900689
algorithm_13kx,44,85,-2.982865,21.358956
algorithm_13kx,44,86,-2.994638,21.919351
algorithm_13kx,44,87,-2.983310,22.440384
algorithm_13kx,44,88,-2.946532,22.884725
algorithm_13kx,44,89,-2.943226,23.348116
algorithm_13kx,44,90,-2.953634,23.836122
algorithm_13kx,44,91,-2.951229,24.306859
algorithm_13kx,44,92,-2.893192,24.769798
algorithm_13kx,44,93,-3.010066,25.244525
algorithm_13kx,44,94,-2.934515,25.728540
algorithm_13kx,44,95,-2.921406,26.205515
algorithm_13kx,44,96,-2.788580,26.684649
algorithm_13kx,44,97,-2.843139,27.170634
algorithm_13kx,44,98,-2.595464,27.648393
algorithm_13kx,44,99,-2.831298,28.174260
algorithm_13kx,44,100,-2.765092,28.665280
algorithm_13kx,44,101,-2.894238,29.163308
algorithm_13ks,45,1,0.000000,0.000000
algorithm_13ks,45,2,-17.281012,0.167470
algorithm_13ks,45,3,-18.735484,0.336231
algorithm_13ks,45,4,-19.569305,0.569934
algorithm_13ks,45,5,-19.307569,0.766599
algorithm_13ks,45,6,-18.990350,0.987260
algorithm_13ks,45,7,-18.849936,1.214875
algorithm_13ks,45,8,-18.641346,1.442734
algorithm_13ks,45,9,-17.784850,1.669220
algorithm_13ks,45,10,-18.891363,1.909565
algorithm_13ks,45,11,-15.719310,2.154928
algorithm_13ks,45,12,-8.372537,2.402970
algorithm_13ks,45,13,-8.305587,2.660199
algorithm_13ks,45,14,-15.916223,2.918740
algorithm_13ks,45,15,-18.737346,3.182974
algorithm_13ks,45,16,-10.912517,3.468508
algorithm_13ks,45,17,-11.594930,3.754842
algorithm_13ks,45,18,-18.743633,4.033414
algorithm_13ks,45,19,-17.637866,4.346448
algorithm_13ks,45,20,-11.021236,4.671187
algorithm_13ks,45,21,-8.354319,5.014919
algorithm_13ks,45,22,-11.133256,5.450563
algorithm_13ks,45,23,-8.105934,5.818112
algorithm_13ks,45,24,-8.275737,6.258570
algorithm_13ks,45,25,-11.118997,6.722030
algorithm_13ks,45,26,-8.394429,7.199281
algorithm_13ks,45,27,-8.309528,7.764166
algorithm_13ks,45,28,-17.829121,8.262487
algorithm_13ks,45,29,-8.201059,8.768034
algorithm_13ks,45,30,-8.054537,9.275080
algorithm_13ks,45,31,-15.405814,9.787142
algorithm_lsp,45,1,0.000000,0.000000
algorithm_lsp,45,2,-17.680202,0.353076
algorithm_lsp,45,3,-17.725406,0.592942
algorithm_lsp,45,4,-19.173594,0.840101
algorithm_lsp,45,5,-17.901804,1.080244
algorithm_lsp,45,6,-18.117579,1.323605
algorithm_lsp,45,7,-19.051903,1.562199
algorithm_lsp,45,8,-18.970633,1.801121
algorithm_lsp,45,9,-19.462019,2.038890
algorithm_lsp,45,10,-18.614699,2.282243
algorithm_lsp,45,11,-18.527048,2.524249
algorithm_lsp,45,12,-19.354986,2.765595
algorithm_lsp,45,13,-18.521640,3.005070
algorithm_lsp,45,14,-19.440341,3.243152
algorithm_lsp,45,15,-19.048997,3.481402
algorithm_lsp,45,16,-18.989265,3.720377
algorithm_lsp,45,17,-18.877095,3.959128
algorithm_lsp,45,18,-19.582830,4.203952
algorithm_lsp,45,19,-19.436702,4.444794
algorithm_lsp,45,20,-17.916442,4.685044
algorithm_lsp,45,21,-18.460602,4.925043
algorithm_lsp,45,22,-17.958495,5.167535
algorithm_lsp,45,23,-19.186859,5.405842
algorithm_lsp,45,24,-18.272920,5.646425
algorithm_lsp,45,25,-18.896292,5.885528
algorithm_lsp,45,26,-18.450265,6.130549
algorithm_lsp,45,27,-18.527695,6.369887
algorithm_lsp,45,28,-18.714505,6.610782
algorithm_lsp,45,29,-19.014581,6.848280
algorithm_lsp,45,30,-19.451208,7.092849
algorithm_lsp,45,31,-19.274286,7.339596
algorithm_ksp,45,1,0.000000,0.000000
algorithm_ksp,45,2,-9.750928,4.585950
algorithm_ksp,45,3,-19.500231,9.314805
algorithm_ksp,45,4,-19.540056,14.074349
algorithm_ksp,45,5,-19.465341,18.800567
algorithm_ksp,45,6,-19.558969,23.524425
algorithm_ksp,45,7,-19.415952,28.268850
algorithm_ksp,45,8,-19.554119,32.973823
algorithm_ksp,45,9,-19.650068,37.678339
algorithm_ksp,45,10,-19.619834,42.396652
algorithm_ksp,45,11,-19.613166,47.140866
algorithm_ksp,45,12,-19.545865,51.830257
algorithm_ksp,45,13,-19.584069,56.529998
algorithm_ksp,45,14,-19.541064,61.235392
algorithm_ksp,45,15,-19.636325,65.953571
algorithm_ksp,45,16,-19.393442,70.673551
algorithm_ksp,45,17,-19.511431,75.409355
algorithm_ksp,45,18,-19.761045,80.157106
algorithm_ksp,45,19,-19.761045,84.901898
algorithm_ksp,45,20,-19.676637,89.651352
algorithm_ksp,45,21,-19.469320,94.374647
algorithm_ksp,45,22,-19.539753,99.108285
algorithm_ksp,45,23,-19.598519,103.828544
algorithm_ksp,45,24,-19.637172,108.557911
algorithm_ksp,45,25,-19.567750,113.309378
algorithm_ksp,45,26,-19.679081,118.040719
algorithm_ksp,45,27,-19.473928,122.765836
algorithm_ksp,45,28,-19.688484,127.483570
algorithm_ksp,45,29,-19.687236,132.222716
algorithm_ksp,45,30,-19.519891,136.913583
algorithm_ksp,45,31,-19.599418,141.625501
algorithm_13kx,45,1,0.000000,0.000000
algorithm_13kx,45,2,-8.704514,0.145719
algorithm_13kx,45,3,-18.792389,0.314447
algorithm_13kx,45,4,-7.987069,0.484994
algorithm_13kx,45,5,-8.025520,0.673964
algorithm_13kx,45,6,-8.019487,0.866346
algorithm_13kx,45,7,-7.994899,1.078194
algorithm_13kx,45,8,-7.946515,1.291811
algorithm_13kx,45,9,-11.469358,1.513877
algorithm_13kx,45,10,-18.046766,1.745057
algorithm_13kx,45,11,-17.311856,2.281350
algorithm_13kx,45,12,-16.956236,2.528357
algorithm_13kx,45,13,-7.879693,2.781523
algorithm_13kx,45,14,-8.119170,3.038465
algorithm_13kx,45,15,-11.497587,3.303590
algorithm_13kx,45,16,-17.869117,3.586159
algorithm_13kx,45,17,-11.212513,3.888404
algorithm_13kx,45,18,-10.974457,4.189045
algorithm_13kx,45,19,-8.117533,4.511370
algorithm_13kx,45,20,-8.044000,4.839448
algorithm_13kx,45,21,-8.234043,5.172219
algorithm_13kx,45,22,-8.154927,5.512453
algorithm_13kx,45,23,-8.296225,5.945849
algorithm_13kx,45,24,-16.017408,6.385020
algorithm_13kx,45,25,-16.458779,6.896651
algorithm_13kx,45,26,-16.829959,7.381576
algorithm_13kx,45,27,-10.694009,7.842527
algorithm_13kx,45,28,-17.732006,8.328829
algorithm_13kx,45,29,-18.033350,8.821878
algorithm_13kx,45,30,-18.106942,9.305193
algorithm_13kx,45,31,-18.481911,9.806662
algorithm_13kx,45,32,-12.651562,10.320355
algorithm_13kx,45,33,-14.298561,10.853540
algorithm_13kx,45,34,-8.571247,11.383045
algorithm_13kx,45,35,-17.815277,11.932178
algorithm_13kx,45,36,-14.633540,12.495999
algorithm_13kx,45,37,-12.639022,13.124821
algorithm_13kx,45,38,-11.798004,13.725214
algorithm_13kx,45,39,-16.689695,14.352570
algorithm_13kx,45,40,-17.717387,15.050503
algorithm_13kx,45,41,-17.930454,15.699847
algorithm_13kx,45,42,-11.214689,16.361445
algorithm_13kx,45,43,-11.146992,17.029087
algorithm_13kx,45,44,-12.503737,17.696211
algorithm_13kx,45,45,-12.112368,18.725476
algorithm_13kx,45,46,-10.954713,19.408663
algorithm_13kx,45,47,-17.425875,20.108100
algorithm_13kx,45,48,-15.739189,20.822325
algorithm_13kx,45,49,-17.006218,21.538195
algorithm_13kx,45,50,-17.957206,22.260826
algorithm_13kx,45,51,-11.322276,22.998036
algorithm_13kx,45,52,-14.492472,23.738512
algorithm_13kx,45,53,-11.422412,24.524001
algorithm_13kx,45,54,-11.569241,25.269840
algorithm_13kx,45,55,-11.915448,26.048609
algorithm_13kx,45,56,-9.551538,26.831466
algorithm_13kx,45,57,-9.524080,27.632369
algorithm_13kx,45,58,-7.934436,28.425950
algorithm_13kx,45,59,-8.888564,29.250847
algorithm_13kx,45,60,-17.983615,30.062349
algorithm_13kx,45,61,-14.184531,30.989593
algorithm_13kx,45,62,-7.628315,31.805948
algorithm_13kx,45,63,-9.405636,32.643764
algorithm_13kx,45,64,-8.786762,33.492717
algorithm_13kx,45,65,-8.336577,34.338546
algorithm_13kx,45,66,-16.605275,35.185036
algorithm_13kx,45,67,-11.986195,36.030717
algorithm_13kx,45,68,-12.072492,36.924510
algorithm_13kx,45,69,-14.746646,37.868404
algorithm_13kx,45,70,-11.637662,38.754279
algorithm_13kx,45,71,-16.549260,39.633314
algorithm_13kx,45,72,-17.515567,40.538100
algorithm_13kx,45,73,-17.679133,41.441148
algorithm_13kx,45,74,-17.723215,42.357592
algorithm_13kx,45,75,-8.613974,43.257966
algorithm_13kx,45,76,-18.207530,44.202572
algorithm_13kx,45,77,-17.685506,45.259002
algorithm_13kx,45,78,-18.169192,46.200374
algorithm_13kx,45,79,-10.395405,47.140216
algorithm_13kx,45,80,-8.188737,48.174509
algorithm_13kx,45,81,-8.577389,49.124509
algorithm_13kx,45,82,-8.066978,50.073720
algorithm_13kx,45,83,-12.948752,51.067783
algorithm_13kx,45,84,-15.083571,52.055022
algorithm_13kx,45,85,-15.322499,53.058631
algorithm_13kx,45,86,-8.954432,54.115428
algorithm_13kx,45,87,-15.568438,55.115008
algorithm_13kx,45,88,-11.905004,56.104053
algorithm_13kx,45,89,-10.965695,57.110066
algorithm_13kx,45,90,-17.215679,58.127404
algorithm_13kx,45,91,-10.802690,59.171210
algorithm_13kx,45,92,-10.961783,60.210644
algorithm_13kx,45,93,-15.522625,61.253012
algorithm_13kx,45,94,-10.894296,62.303479
algorithm_13kx,45,95,-17.090128,63.374081
algorithm_13kx,45,96,-8.741606,64.414482
algorithm_13kx,45,97,-8.317208,65.528386
algorithm_13kx,45,98,-8.594065,66.582576
algorithm_13kx,45,99,-8.555991,67.651637
algorithm_13kx,45,100,-8.384181,68.713237
algorithm_13kx,45,101,-8.562690,69.771004
algorithm_13ks,46,1,0.000000,0.000000
algorithm_13ks,46,2,-23.597964,0.207890
algorithm_13ks,46,3,-23.239369,0.384664
algorithm_13ks,46,4,-20.883867,0.571468
algorithm_13ks,46,5,-22.599976,0.788114
algorithm_13ks,46,6,-23.316489,0.995133
algorithm_13ks,46,7,-22.712156,1.221018
algorithm_13ks,46,8,-22.544214,1.453588
algorithm_13ks,46,9,-20.474526,1.691585
algorithm_13ks,46,10,-22.358649,1.940563
algorithm_13ks,46,11,-22.916938,2.205231
algorithm_13ks,46,12,-19.684563,2.481843
algorithm_13ks,46,13,-22.309651,2.833484
algorithm_13ks,46,14,-22.013807,3.136839
algorithm_13ks,46,15,-22.831000,3.455840
algorithm_13ks,46,16,-23.039533,3.814742
algorithm_13ks,46,17,-22.668554,4.177753
algorithm_13ks,46,18,-22.537183,4.615075
algorithm_13ks,46,19,-22.533147,5.082645
algorithm_13ks,46,20,-22.560448,5.580704
algorithm_13ks,46,21,-22.142899,6.092074
algorithm_13ks,46,22,-21.706618,6.604984
algorithm_13ks,46,23,-22.555959,7.131392
algorithm_13ks,46,24,-22.509801,7.679245
algorithm_13ks,46,25,-22.795617,8.242598
algorithm_13ks,46,26,-22.702346,9.130065
algorithm_13ks,46,27,-20.178400,9.723272
algorithm_13ks,46,28,-23.069515,10.330496
algorithm_13ks,46,29,-22.041296,10.949096
algorithm_13ks,46,30,-18.807826,11.574776
algorithm_13ks,46,31,-20.945775,12.207700
algorithm_lsp,46,1,0.000000,0.000000
algorithm_lsp,46,2,-22.987734,0.353359
algorithm_lsp,46,3,-22.818223,0.593538
algorithm_lsp,46,4,-23.324137,0.840016
algorithm_lsp,46,5,-20.482534,1.082775
algorithm_lsp,46,6,-20.443651,1.321865
algorithm_lsp,46,7,-20.539384,1.561772
algorithm_lsp,46,8,-23.383003,1.801992
algorithm_lsp,46,9,-23.417889,2.051867
algorithm_lsp,46,10,-23.059974,2.318447
algorithm_lsp,46,11,-19.015661,2.561777
algorithm_lsp,46,12,-18.976719,2.799193
algorithm_lsp,46,13,-19.017458,3.038419
algorithm_lsp,46,14,-23.273314,3.280115
algorithm_lsp,46,15,-23.093789,3.517463
algorithm_lsp,46,16,-22.996546,3.760391
algorithm_lsp,46,17,-23.489419,4.004309
algorithm_lsp,46,18,-22.930229,4.241191
algorithm_lsp,46,19,-23.233287,4.480584
algorithm_lsp,46,20,-22.710194,4.724135
algorithm_lsp,46,21,-22.611489,4.962296
algorithm_lsp,46,22,-22.754837,5.204186
algorithm_lsp,46,23,-22.971973,5.451842
algorithm_lsp,46,24,-22.424702,5.689631
algorithm_lsp,46,25,-22.431818,5.930050
algorithm_lsp,46,26,-23.377636,6.169743
algorithm_lsp,46,27,-22.930483,6.406899
algorithm_lsp,46,28,-23.247847,6.648127
algorithm_lsp,46,29,-19.176068,6.886125
algorithm_lsp,46,30,-19.220377,7.120151
algorithm_lsp,46,31,-19.412314,7.357968
algorithm_ksp,46,1,0.000000,0.000000
algorithm_ksp,46,2,-18.932723,4.896067
algorithm_ksp,46,3,-22.848812,9.966780
algorithm_ksp,46,4,-22.949054,15.036362
algorithm_ksp,46,5,-22.998056,20.094349
algorithm_ksp,46,6,-22.489078,25.164654
algorithm_ksp,46,7,-22.572366,30.229506
algorithm_ksp,46,8,-23.082475,35.298268
algorithm_ksp,46,9,-22.752357,40.347189
algorithm_ksp,46,10,-23.298825,45.424912
algorithm_ksp,46,11,-23.204096,50.472899
algorithm_ksp,46,12,-22.995459,55.528201
algorithm_ksp,46,13,-23.110170,60.568246
algorithm_ksp,46,14,-22.620335,65.640224
algorithm_ksp,46,15,-22.931126,70.769258
algorithm_ksp,46,16,-22.551745,75.793998
algorithm_ksp,46,17,-22.861606,80.786138
algorithm_ksp,46,18,-22.976168,85.805508
algorithm_ksp,46,19,-22.783470,90.816559
algorithm_ksp,46,20,-23.031098,95.825539
algorithm_ksp,46,21,-23.061129,100.833661
algorithm_ksp,46,22,-23.250786,105.854518
algorithm_ksp,46,23,-23.177145,110.846292
algorithm_ksp,46,24,-22.823181,115.878128
algorithm_ksp,46,25,-23.034763,120.871143
algorithm_ksp,46,26,-22.858885,125.882858
algorithm_ksp,46,27,-22.899888,130.885526
algorithm_ksp,46,28,-23.296522,135.893165
algorithm_ksp,46,29,-23.052017,140.945855
algorithm_ksp,46,30,-23.116642,145.950926
algorithm_ksp,46,31,-23.165578,150.964174
algorithm_13kx,46,1,0.000000,0.000000
algorithm_13kx,46,2,-18.198514,0.143256
algorithm_13kx,46,3,-23.156783,0.315908
algorithm_13kx,46,4,-22.515462,0.497001
algorithm_13kx,46,5,-22.731298,0.962568
algorithm_13kx,46,6,-18.048352,1.166516
algorithm_13kx,46,7,-20.692363,1.373879
algorithm_13kx,46,8,-23.185321,1.588458
algorithm_13kx,46,9,-22.276669,1.812916
algorithm_13kx,46,10,-17.944562,2.045291
algorithm_13kx,46,11,-18.193331,2.297112
algorithm_13kx,46,12,-22.616095,2.614381
algorithm_13kx,46,13,-22.822043,2.872127
algorithm_13kx,46,14,-21.995043,3.139567
algorithm_13kx,46,15,-21.500983,3.411820
algorithm_13kx,46,16,-22.387090,3.706681
algorithm_13kx,46,17,-22.529550,4.017764
algorithm_13kx,46,18,-22.684124,4.334712
algorithm_13kx,46,19,-18.153346,4.661001
algorithm_13kx,46,20,-22.970777,4.993188
algorithm_13kx,46,21,-22.209661,5.334005
algorithm_13kx,46,22,-18.462176,5.684992
algorithm_13kx,46,23,-18.942469,6.110660
algorithm_13kx,46,24,-21.953272,6.555149
algorithm_13kx,46,25,-18.654945,7.015281
algorithm_13kx,46,26,-21.340328,7.484670
algorithm_13kx,46,27,-22.650153,7.965927
algorithm_13kx,46,28,-18.281617,8.467149
algorithm_13kx,46,29,-22.547582,8.989629
algorithm_13kx,46,30,-17.936554,9.496956
algorithm_13kx,46,31,-22.852563,10.037494
algorithm_13kx,46,32,-22.300741,10.607409
algorithm_13kx,46,33,-22.090958,11.158202
algorithm_13kx,46,34,-21.261499,11.699695
algorithm_13kx,46,35,-20.966869,12.263406
algorithm_13kx,46,36,-22.792954,12.844970
algorithm_13kx,46,37,-22.695060,13.447892
algorithm_13kx,46,38,-22.759302,14.044115
algorithm_13kx,46,39,-17.555471,14.960488
algorithm_13kx,46,40,-17.563492,15.620038
algorithm_13kx,46,41,-22.342273,16.290179
algorithm_13kx,46,42,-22.265082,16.961777
algorithm_13kx,46,43,-21.481263,17.651317
algorithm_13kx,46,44,-22.810126,18.355175
algorithm_13kx,46,45,-22.573071,19.138580
algorithm_13kx,46,46,-22.242472,19.853027
algorithm_13kx,46,47,-22.262646,20.589504
algorithm_13kx,46,48,-20.839454,21.338467
algorithm_13kx,46,49,-19.487984,22.103109
algorithm_13kx,46,50,-19.095531,22.855577
algorithm_13kx,46,51,-19.723581,23.621093
algorithm_13kx,46,52,-21.267953,24.453017
algorithm_13kx,46,53,-22.089946,25.319276
algorithm_13kx,46,54,-22.210385,26.127700
algorithm_13kx,46,55,-22.447070,26.939470
algorithm_13kx,46,56,-22.599387,27.767078
algorithm_13kx,46,57,-21.632112,28.588921
algorithm_13kx,46,58,-19.412621,29.417200
algorithm_13kx,46,59,-19.500645,30.283763
algorithm_13kx,46,60,-20.987813,31.146373
algorithm_13kx,46,61,-22.137834,32.026357
algorithm_13kx,46,62,-21.366834,32.923949
algorithm_13kx,46,63,-19.926478,33.814351
algorithm_13kx,46,64,-21.703889,34.717723
algorithm_13kx,46,65,-19.818800,35.713426
algorithm_13kx,46,66,-20.006051,36.629684
algorithm_13kx,46,67,-17.746097,37.585593
algorithm_13kx,46,68,-22.543973,38.529407
algorithm_13kx,46,69,-22.720155,39.490749
algorithm_13kx,46,70,-21.256827,40.485289
algorithm_13kx,46,71,-18.187730,41.481612
algorithm_13kx,46,72,-20.371807,42.800744
algorithm_13kx,46,73,-18.232967,43.802618
algorithm_13kx,46,74,-18.254222,44.783505
algorithm_13kx,46,75,-21.830306,45.803671
algorithm_13kx,46,76,-19.659981,46.804999
algorithm_13kx,46,77,-19.841936,47.853976
algorithm_13kx,46,78,-22.447652,48.871973
algorithm_13kx,46,79,-21.831136,49.898551
algorithm_13kx,46,80,-20.299566,50.925643
algorithm_13kx,46,81,-21.993591,51.968604
algorithm_13kx,46,82,-22.336739,53.016002
algorithm_13kx,46,83,-17.966812,54.072105
algorithm_13kx,46,84,-21.867657,55.136997
algorithm_13kx,46,85,-22.402787,56.230261
algorithm_13kx,46,86,-18.349504,57.302584
algorithm_13kx,46,87,-18.058148,58.379005
algorithm_13kx,46,88,-18.011695,59.459772
algorithm_13kx,46,89,-17.832641,60.605688
algorithm_13kx,46,90,-18.119676,61.716636
algorithm_13kx,46,91,-22.196853,62.819295
algorithm_13kx,46,92,-21.974147,63.999953
algorithm_13kx,46,93,-22.383047,65.172621
algorithm_13kx,46,94,-22.414459,66.280850
algorithm_13kx,46,95,-18.201548,67.395593
algorithm_13kx,46,96,-18.311186,68.510100
algorithm_13kx,46,97,-18.109419,69.716119
algorithm_13kx,46,98,-22.603428,70.870249
algorithm_13kx,46,99,-22.743636,72.021332
algorithm_13kx,46,100,-17.763489,73.193069
algorithm_13kx,46,101,-21.141769,74.371970
algorithm_13ks,47,1,0.000000,0.000000
algorithm_13ks,47,2,-13.218490,0.163259
algorithm_13ks,47,3,-15.032825,0.341727
algorithm_13ks,47,4,-15.147852,0.528628
algorithm_13ks,47,5,-14.768827,0.718543
algorithm_13ks,47,6,-15.113206,0.916575
algorithm_13ks,47,7,-13.821325,1.147705
algorithm_13ks,47,8,-14.528120,1.370842
algorithm_13ks,47,9,-15.195114,1.682297
algorithm_13ks,47,10,-13.320943,1.935011
algorithm_13ks,47,11,-15.059689,2.204088
algorithm_13ks,47,12,-15.330855,2.496708
algorithm_13ks,47,13,-15.204736,2.795910
algorithm_13ks,47,14,-13.362623,3.086965
algorithm_13ks,47,15,-14.886709,3.400226
algorithm_13ks,47,16,-15.026002,3.806319
algorithm_13ks,47,17,-15.072540,4.234765
algorithm_13ks,47,18,-15.199799,4.684384
algorithm_13ks,47,19,-14.814580,5.238580
algorithm_13ks,47,20,-13.187883,5.725434
algorithm_13ks,47,21,-13.801911,6.537798
algorithm_13ks,47,22,-14.848059,7.082980
algorithm_13ks,47,23,-14.090486,7.684861
algorithm_13ks,47,24,-14.936620,8.257231
algorithm_13ks,47,25,-14.841671,8.862449
algorithm_13ks,47,26,-15.075176,9.462954
algorithm_13ks,47,27,-15.091837,10.067440
algorithm_13ks,47,28,-13.363378,10.693097
algorithm_13ks,47,29,-13.085751,11.328185
algorithm_13ks,47,30,-14.941630,11.972341
algorithm_13ks,47,31,-15.154527,12.649965
algorithm_lsp,47,1,0.000000,0.000000
algorithm_lsp,47,2,-13.387272,0.350499
algorithm_lsp,47,3,-13.575990,0.594281
algorithm_lsp,47,4,-13.673325,0.849286
algorithm_lsp,47,5,-15.203462,1.094431
algorithm_lsp,47,6,-14.947538,1.336762
algorithm_lsp,47,7,-15.374235,1.578785
algorithm_lsp,47,8,-13.617972,1.816337
algorithm_lsp,47,9,-13.655947,2.054883
algorithm_lsp,47,10,-13.464683,2.292992
algorithm_lsp,47,11,-14.567047,2.531955
algorithm_lsp,47,12,-14.926429,2.768918
algorithm_lsp,47,13,-14.583414,3.008789
algorithm_lsp,47,14,-15.013168,3.252681
algorithm_lsp,47,15,-15.018432,3.491686
algorithm_lsp,47,16,-15.069469,3.731320
algorithm_lsp,47,17,-15.041361,3.970045
algorithm_lsp,47,18,-14.762745,4.206929
algorithm_lsp,47,19,-15.106831,4.444213
algorithm_lsp,47,20,-13.982351,4.683168
algorithm_lsp,47,21,-13.930661,4.918653
algorithm_lsp,47,22,-13.976746,5.160460
algorithm_lsp,47,23,-15.015821,5.414857
algorithm_lsp,47,24,-15.227532,5.659011
algorithm_lsp,47,25,-15.094455,5.897800
algorithm_lsp,47,26,-14.748490,6.136898
algorithm_lsp,47,27,-14.952376,6.375251
algorithm_lsp,47,28,-15.145817,6.615190
algorithm_lsp,47,29,-13.526509,6.856094
algorithm_lsp,47,30,-13.789678,7.093043
algorithm_lsp,47,31,-13.658703,7.333202
algorithm_ksp,47,1,0.000000,0.000000
algorithm_ksp,47,2,-14.557183,4.913691
algorithm_ksp,47,3,-15.219695,9.988191
algorithm_ksp,47,4,-15.041934,15.034064
algorithm_ksp,47,5,-15.081697,20.079427
algorithm_ksp,47,6,-15.179625,25.118283
algorithm_ksp,47,7,-15.241730,30.178621
algorithm_ksp,47,8,-15.090846,35.232747
algorithm_ksp,47,9,-15.113909,40.335460
algorithm_ksp,47,10,-15.233291,45.386778
algorithm_ksp,47,11,-15.044600,50.437837
algorithm_ksp,47,12,-15.065827,55.474535
algorithm_ksp,47,13,-15.184708,60.497233
algorithm_ksp,47,14,-15.053782,65.528003
algorithm_ksp,47,15,-15.231731,70.573148
algorithm_ksp,47,16,-15.100230,75.619963
algorithm_ksp,47,17,-14.977387,80.670030
algorithm_ksp,47,18,-15.047388,85.728213
algorithm_ksp,47,19,-15.045486,90.765094
algorithm_ksp,47,20,-15.229893,95.838856
algorithm_ksp,47,21,-14.992491,100.902102
algorithm_ksp,47,22,-15.073527,105.952464
algorithm_ksp,47,23,-15.048481,110.997748
algorithm_ksp,47,24,-15.286117,116.031796
algorithm_ksp,47,25,-15.098436,121.080598
